121.66122448979591, 29.961224489795917
121.66122448979591, 29.991836734693877
121.66122448979591, 30.022448979591836
121.66122448979591, 30.083673469387758
121.66122448979591, 30.114285714285717
121.66122448979591, 30.144897959183677
121.72244897959183, 29.961224489795917
121.72244897959183, 30.022448979591836
121.72244897959183, 30.083673469387758
121.72244897959183, 30.144897959183677
121.78367346938775, 29.961224489795917
121.78367346938775, 30.022448979591836
121.78367346938775, 30.083673469387758
121.78367346938775, 30.144897959183677
121.84489795918368, 29.961224489795917
121.84489795918368, 30.022448979591836
121.84489795918368, 30.083673469387758
121.84489795918368, 30.144897959183677
121.78367346938775, 30.053061224489795
121.78367346938775, 30.114285714285717
