121.80197466,30.07889261,
121.80187062,30.07889166,
121.80176659,30.07889071,
121.80166255,30.07888976,
121.80155852,30.07888882,
121.80145458,30.07888549,
121.80135075,30.07887965,
121.80124692,30.07887381,
121.80114309,30.07886797,
121.80103925,30.07886213,
121.80093543,30.07885628,
121.80083160,30.07885037,
121.80072778,30.07884447,
121.80062395,30.07883857,
121.80052013,30.07883266,
121.80041625,30.07882849,
121.80031221,30.07882910,
121.80020818,30.07882971,
121.80010415,30.07883031,
121.80000012,30.07883092,
121.79989608,30.07883152,
121.79979205,30.07883206,
121.79968802,30.07883260,
121.79958399,30.07883314,
121.79947995,30.07883368,
121.79937598,30.07883141,
121.79927204,30.07882740,
121.79916810,30.07882339,
121.79906417,30.07881939,
121.79896023,30.07881538,
121.79885629,30.07881136,
121.79875236,30.07880729,
121.79864842,30.07880323,
121.79854449,30.07879917,
121.79844056,30.07879511,
121.79833662,30.07879105,
121.79823260,30.07879123,
121.79812857,30.07879164,
121.79802454,30.07879206,
121.79792051,30.07879248,
121.79781648,30.07879290,
121.79771245,30.07879333,
121.79760843,30.07879376,
121.79750440,30.07879418,
121.79740037,30.07879461,
121.79729636,30.07879456,
121.79719249,30.07878950,
121.79708861,30.07878443,
121.79698474,30.07877937,
121.79688087,30.07877430,
121.79677700,30.07876922,
121.79667313,30.07876410,
121.79656926,30.07875898,
121.79646540,30.07875386,
121.79636153,30.07874874,
121.79625761,30.07874519,
121.79615358,30.07874491,
121.79604956,30.07874463,
121.79594553,30.07874435,
121.79584151,30.07874407,
121.79573748,30.07874381,
121.79563346,30.07874359,
121.79552944,30.07874337,
121.79542541,30.07874314,
121.79532144,30.07874073,
121.79521750,30.07873705,
121.79511356,30.07873337,
121.79500961,30.07872969,
121.79490567,30.07872600,
121.79480173,30.07872232,
121.79469779,30.07871864,
121.79459385,30.07871496,
121.79448991,30.07871129,
121.79438597,30.07870761,
121.79428203,30.07870393,
121.79417813,30.07869964,
121.79407447,30.07869207,
121.79397080,30.07868451,
121.79386714,30.07867694,
121.79376348,30.07866937,
121.79365981,30.07866181,
121.79355615,30.07865425,
121.79345249,30.07864668,
121.79334883,30.07863912,
121.79324517,30.07863156,
121.79314128,30.07862934,
121.79303726,30.07863002,
121.79293325,30.07863071,
121.79282924,30.07863140,
121.79272523,30.07863209,
121.79262122,30.07863279,
121.79251721,30.07863352,
121.79241320,30.07863424,
121.79230919,30.07863497,
121.79220518,30.07863570,
121.79210226,30.07862754,
121.79200078,30.07860770,
121.79189930,30.07858787,
121.79179782,30.07856803,
121.79169634,30.07854820,
121.79159486,30.07852836,
121.79149338,30.07850853,
121.79139190,30.07848869,
121.79129042,30.07846886,
121.79118894,30.07844902,
121.79108713,30.07843066,
121.79098452,30.07841586,
121.79088190,30.07840106,
121.79077929,30.07838627,
121.79067667,30.07837147,
121.79057406,30.07835668,
121.79047143,30.07834194,
121.79036881,30.07832720,
121.79026619,30.07831247,
121.79016356,30.07829773,
121.79006094,30.07828299,
121.78995711,30.07828684,
121.78985324,30.07829133,
121.78974938,30.07829582,
121.78964551,30.07830032,
121.78954164,30.07830481,
121.78943778,30.07830935,
121.78933391,30.07831389,
121.78923005,30.07831842,
121.78912619,30.07832296,
121.78902232,30.07832750,
121.78891846,30.07833204,
121.78881459,30.07833640,
121.78871071,30.07834068,
121.78860683,30.07834497,
121.78850296,30.07834927,
121.78839909,30.07835364,
121.78829522,30.07835800,
121.78819135,30.07836237,
121.78808748,30.07836674,
121.78798361,30.07837111,
121.78787968,30.07837434,
121.78777574,30.07837729,
121.78767181,30.07838025,
121.78756787,30.07838321,
121.78746393,30.07838618,
121.78736000,30.07838919,
121.78725606,30.07839221,
121.78715213,30.07839522,
121.78704820,30.07839824,
121.78694427,30.07840132,
121.78684034,30.07840444,
121.78673641,30.07840757,
121.78663248,30.07841070,
121.78652856,30.07841383,
121.78642463,30.07841695,
121.78632070,30.07842006,
121.78621677,30.07842316,
121.78611285,30.07842627,
121.78600892,30.07842938,
121.78590499,30.07843230,
121.78580101,30.07843326,
121.78569702,30.07843423,
121.78559304,30.07843519,
121.78548905,30.07843615,
121.78538507,30.07843712,
121.78528109,30.07843814,
121.78517710,30.07843916,
121.78507312,30.07844018,
121.78496914,30.07844119,
121.78486521,30.07844040,
121.78476142,30.07843468,
121.78465764,30.07842896,
121.78455385,30.07842324,
121.78445007,30.07841752,
121.78434628,30.07841180,
121.78424250,30.07840608,
121.78413871,30.07840037,
121.78403493,30.07839465,
121.78393114,30.07838894,
121.78382727,30.07838641,
121.78372330,30.07838769,
121.78361933,30.07838897,
121.78351536,30.07839025,
121.78341138,30.07839153,
121.78330741,30.07839282,
121.78320344,30.07839415,
121.78309947,30.07839548,
121.78299550,30.07839681,
121.78289154,30.07839814,
121.78278758,30.07839925,
121.78268392,30.07839204,
121.78258026,30.07838482,
121.78247661,30.07837760,
121.78237295,30.07837039,
121.78226930,30.07836316,
121.78216565,30.07835590,
121.78206200,30.07834864,
121.78195835,30.07834139,
121.78185470,30.07833413,
121.78175100,30.07832826,
121.78164704,30.07832949,
121.78154307,30.07833072,
121.78143911,30.07833195,
121.78133514,30.07833318,
121.78123118,30.07833441,
121.78112721,30.07833564,
121.78102325,30.07833687,
121.78091929,30.07833810,
121.78081532,30.07833933,
121.78071148,30.07833818,
121.78060805,30.07832893,
121.78050461,30.07831968,
121.78040118,30.07831044,
121.78029775,30.07830119,
121.78019432,30.07829192,
121.78009089,30.07828260,
121.77998747,30.07827327,
121.77988405,30.07826394,
121.77978063,30.07825461,
121.77967721,30.07824529,
121.77957346,30.07824741,
121.77946963,30.07825204,
121.77936581,30.07825668,
121.77926198,30.07826131,
121.77915816,30.07826594,
121.77905434,30.07827057,
121.77895051,30.07827520,
121.77884669,30.07827983,
121.77874287,30.07828446,
121.77863908,30.07828537,
121.77853535,30.07827918,
121.77843163,30.07827300,
121.77832790,30.07826681,
121.77822418,30.07826062,
121.77812045,30.07825443,
121.77801673,30.07824826,
121.77791300,30.07824208,
121.77780928,30.07823591,
121.77770555,30.07822973,
121.77760174,30.07822702,
121.77749782,30.07822920,
121.77739389,30.07823139,
121.77728996,30.07823358,
121.77718603,30.07823578,
121.77708211,30.07823798,
121.77697818,30.07824023,
121.77687426,30.07824247,
121.77677034,30.07824472,
121.77666641,30.07824696,
121.77656265,30.07824597,
121.77645931,30.07823610,
121.77635597,30.07822624,
121.77625263,30.07821637,
121.77614929,30.07820651,
121.77604595,30.07819666,
121.77594260,30.07818687,
121.77583925,30.07817708,
121.77573591,30.07816729,
121.77563256,30.07815750,
121.77552921,30.07814771,
121.77542537,30.07814833,
121.77532146,30.07815057,
121.77521754,30.07815281,
121.77511362,30.07815505,
121.77500970,30.07815731,
121.77490579,30.07815961,
121.77480188,30.07816191,
121.77469796,30.07816422,
121.77459405,30.07816652,
121.77449021,30.07816598,
121.77438651,30.07815970,
121.77428280,30.07815341,
121.77417910,30.07814713,
121.77407540,30.07814084,
121.77397171,30.07813456,
121.77386801,30.07812827,
121.77376431,30.07812199,
121.77366061,30.07811570,
121.77355691,30.07810942,
121.77345321,30.07810314,
121.77334934,30.07810008,
121.77324543,30.07809758,
121.77314153,30.07809508,
121.77303762,30.07809257,
121.77293371,30.07809008,
121.77282981,30.07808762,
121.77272590,30.07808516,
121.77262200,30.07808269,
121.77251809,30.07808023,
121.77241417,30.07807859,
121.77231023,30.07807794,
121.77220630,30.07807729,
121.77210236,30.07807664,
121.77199842,30.07807600,
121.77189449,30.07807535,
121.77179055,30.07807473,
121.77168661,30.07807410,
121.77158268,30.07807348,
121.77147874,30.07807285,
121.77137481,30.07807223,
121.77127102,30.07806733,
121.77116724,30.07806236,
121.77106346,30.07805739,
121.77095968,30.07805243,
121.77085590,30.07804745,
121.77075212,30.07804248,
121.77064835,30.07803750,
121.77054457,30.07803252,
121.77044079,30.07802754,
121.77033769,30.07801765,
121.77023548,30.07800131,
121.77013326,30.07798497,
121.77003105,30.07796864,
121.76992884,30.07795230,
121.76982662,30.07793599,
121.76972440,30.07791971,
121.76962218,30.07790343,
121.76951996,30.07788716,
121.76941773,30.07787088,
121.76931513,30.07785785,
121.76921123,30.07785573,
121.76910733,30.07785362,
121.76900343,30.07785150,
121.76889953,30.07784939,
121.76879563,30.07784729,
121.76869173,30.07784526,
121.76858783,30.07784323,
121.76848393,30.07784120,
121.76838003,30.07783917,
121.76827614,30.07783701,
121.76817241,30.07783144,
121.76806869,30.07782586,
121.76796496,30.07782029,
121.76786124,30.07781472,
121.76775751,30.07780913,
121.76765379,30.07780352,
121.76755007,30.07779792,
121.76744635,30.07779231,
121.76734263,30.07778670,
121.76723895,30.07778203,
121.76713598,30.07779409,
121.76703301,30.07780615,
121.76693004,30.07781821,
121.76682708,30.07783027,
121.76672411,30.07784233,
121.76662114,30.07785437,
121.76651817,30.07786641,
121.76641520,30.07787845,
121.76631223,30.07789050,
121.76620927,30.07790254,
121.76610537,30.07790284,
121.76600146,30.07790289,
121.76589755,30.07790295,
121.76579363,30.07790301,
121.76568972,30.07790308,
121.76558581,30.07790319,
121.76548190,30.07790330,
121.76537799,30.07790342,
121.76527408,30.07790353,
121.76517019,30.07790273,
121.76506633,30.07789986,
121.76496247,30.07789700,
121.76485861,30.07789413,
121.76475476,30.07789127,
121.76465090,30.07788840,
121.76454705,30.07788548,
121.76444319,30.07788257,
121.76433934,30.07787965,
121.76423549,30.07787674,
121.76413163,30.07787382,
121.76402796,30.07786798,
121.76392432,30.07786155,
121.76382067,30.07785513,
121.76371703,30.07784870,
121.76361339,30.07784226,
121.76350976,30.07783579,
121.76340612,30.07782932,
121.76330249,30.07782285,
121.76319885,30.07781638,
121.76309518,30.07781071,
121.76299129,30.07780986,
121.76288739,30.07780902,
121.76278350,30.07780817,
121.76267960,30.07780733,
121.76257571,30.07780648,
121.76247181,30.07780561,
121.76236792,30.07780474,
121.76226403,30.07780387,
121.76216014,30.07780301,
121.76205625,30.07780214,
121.76195435,30.07778981,
121.76185479,30.07776410,
121.76175523,30.07773839,
121.76165567,30.07771268,
121.76155611,30.07768698,
121.76145733,30.07765913,
121.76135875,30.07763073,
121.76126017,30.07760233,
121.76116160,30.07757393,
121.76106302,30.07754553,
121.76096445,30.07751712,
121.76086588,30.07748870,
121.76076732,30.07746029,
121.76066875,30.07743187,
121.76057018,30.07740346,
121.76047194,30.07737423,
121.76037418,30.07734381,
121.76027641,30.07731340,
121.76017865,30.07728298,
121.76008089,30.07725257,
121.75998312,30.07722216,
121.75988535,30.07719176,
121.75978758,30.07716137,
121.75968982,30.07713097,
121.75959205,30.07710057,
121.75949552,30.07706737,
121.75939935,30.07703339,
121.75930318,30.07699940,
121.75920700,30.07696542,
121.75911083,30.07693143,
121.75901465,30.07689746,
121.75891847,30.07686349,
121.75882230,30.07682952,
121.75872612,30.07679555,
121.75863014,30.07676122,
121.75853975,30.07671693,
121.75844936,30.07667264,
121.75835897,30.07662835,
121.75826858,30.07658406,
121.75817820,30.07653977,
121.75808778,30.07649552,
121.75799735,30.07645130,
121.75790692,30.07640708,
121.75781649,30.07636286,
121.75772606,30.07631864,
121.75763468,30.07627603,
121.75754008,30.07623892,
121.75744547,30.07620181,
121.75735087,30.07616470,
121.75725626,30.07612759,
121.75716165,30.07609050,
121.75706703,30.07605342,
121.75697241,30.07601635,
121.75687779,30.07597927,
121.75678317,30.07594220,
121.75668495,30.07591506,
121.75658278,30.07589887,
121.75648061,30.07588267,
121.75637844,30.07586647,
121.75627627,30.07585027,
121.75617410,30.07583409,
121.75607193,30.07581793,
121.75596975,30.07580178,
121.75586757,30.07578562,
121.75576540,30.07576947,
121.75566358,30.07575184,
121.75556237,30.07573164,
121.75546116,30.07571144,
121.75535995,30.07569125,
121.75525875,30.07567105,
121.75515754,30.07565085,
121.75505632,30.07563070,
121.75495510,30.07561056,
121.75485388,30.07559041,
121.75475267,30.07557026,
121.75465499,30.07554132,
121.75456120,30.07550273,
121.75446741,30.07546414,
121.75437361,30.07542555,
121.75427982,30.07538696,
121.75418603,30.07534837,
121.75409226,30.07530975,
121.75399848,30.07527114,
121.75390471,30.07523252,
121.75381093,30.07519391,
121.75371759,30.07515459,
121.75362785,30.07510936,
121.75353812,30.07506413,
121.75344838,30.07501891,
121.75335865,30.07497368,
121.75326848,30.07492920,
121.75317312,30.07489361,
121.75307777,30.07485803,
121.75298241,30.07482244,
121.75288705,30.07478686,
121.75279113,30.07475250,
121.75269355,30.07472177,
121.75259596,30.07469104,
121.75249838,30.07466030,
121.75240080,30.07462957,
121.75230321,30.07459884,
121.75220563,30.07456811,
121.75210805,30.07453738,
121.75201047,30.07450665,
121.75191289,30.07447592,
121.75181530,30.07444519,
121.75171324,30.07442900,
121.75161093,30.07441360,
121.75150863,30.07439820,
121.75140632,30.07438280,
121.75130402,30.07436740,
121.75120443,30.07434216,
121.75110516,30.07431582,
121.75100589,30.07428947,
121.75090661,30.07426312,
121.75080734,30.07423678,
121.75070797,30.07421070,
121.75060859,30.07418468,
121.75050920,30.07415865,
121.75040982,30.07413262,
121.75031044,30.07410659,
121.75021215,30.07407809,
121.75011788,30.07404042,
121.75002362,30.07400275,
121.74992935,30.07396509,
121.74983509,30.07392742,
121.74974003,30.07389129,
121.74964479,30.07385553,
121.74954954,30.07381976,
121.74945430,30.07378400,
121.74935905,30.07374823,
121.74926144,30.07371770,
121.74916343,30.07368806,
121.74906542,30.07365841,
121.74896741,30.07362877,
121.74886939,30.07359913,
121.74877137,30.07356953,
121.74867334,30.07353994,
121.74857531,30.07351034,
121.74847728,30.07348075,
121.74837925,30.07345116,
121.74828137,30.07342122,
121.74818473,30.07338840,
121.74808809,30.07335558,
121.74799144,30.07332276,
121.74789480,30.07328994,
121.74779816,30.07325712,
121.74770152,30.07322430,
121.74760488,30.07319148,
121.74750824,30.07315867,
121.74741117,30.07312710,
121.74730944,30.07310915,
121.74720772,30.07309119,
121.74710600,30.07307324,
121.74700427,30.07305529,
121.74690255,30.07303733,
121.74680082,30.07301942,
121.74669908,30.07300152,
121.74659735,30.07298363,
121.74649562,30.07296574,
121.74639388,30.07294785,
121.74629437,30.07292392,
121.74619940,30.07288765,
121.74610443,30.07285139,
121.74600946,30.07281512,
121.74591449,30.07277886,
121.74581952,30.07274259,
121.74572455,30.07270632,
121.74562959,30.07267005,
121.74553463,30.07263377,
121.74543966,30.07259750,
121.74534416,30.07256237,
121.74524721,30.07253026,
121.74515027,30.07249816,
121.74505332,30.07246606,
121.74495637,30.07243396,
121.74485944,30.07240182,
121.74476253,30.07236965,
121.74466562,30.07233748,
121.74456871,30.07230530,
121.74447179,30.07227313,
121.74437734,30.07223616,
121.74428463,30.07219577,
121.74419193,30.07215537,
121.74409923,30.07211497,
121.74400652,30.07207458,
121.74391381,30.07203420,
121.74382107,30.07199386,
121.74372834,30.07195353,
121.74363560,30.07191319,
121.74354287,30.07187286,
121.74344916,30.07183472,
121.74334896,30.07181129,
121.74324876,30.07178785,
121.74314856,30.07176441,
121.74304837,30.07174098,
121.74294817,30.07171753,
121.74284799,30.07169406,
121.74274781,30.07167058,
121.74264763,30.07164711,
121.74254744,30.07162363,
121.74244951,30.07159502,
121.74235652,30.07155514,
121.74226353,30.07151527,
121.74217054,30.07147539,
121.74207755,30.07143552,
121.74198287,30.07139910,
121.74188492,30.07136942,
121.74178696,30.07133975,
121.74168901,30.07131007,
121.74159106,30.07128039,
121.74149306,30.07125085,
121.74139414,30.07122368,
121.74129522,30.07119651,
121.74119630,30.07116934,
121.74109739,30.07114217,
121.74099847,30.07111500,
121.74089640,30.07110248,
121.74079280,30.07109709,
121.74068920,30.07109171,
121.74058560,30.07108632,
121.74048200,30.07108093,
121.74038149,30.07106152,
121.74028287,30.07103357,
121.74018425,30.07100562,
121.74008563,30.07097766,
121.73998686,30.07095022,
121.73988514,30.07093241,
121.73978343,30.07091460,
121.73968171,30.07089679,
121.73958000,30.07087898,
121.73947828,30.07086117,
121.73937860,30.07083771,
121.73928311,30.07080256,
121.73918762,30.07076742,
121.73909214,30.07073227,
121.73899665,30.07069712,
121.73890116,30.07066197,
121.73880568,30.07062683,
121.73871019,30.07059168,
121.73861471,30.07055654,
121.73851922,30.07052139,
121.73842302,30.07048783,
121.73832539,30.07045741,
121.73822777,30.07042699,
121.73813014,30.07039656,
121.73803252,30.07036614,
121.73793489,30.07033571,
121.73783728,30.07030527,
121.73773966,30.07027483,
121.73764205,30.07024440,
121.73754443,30.07021396,
121.73744552,30.07018705,
121.73734554,30.07016301,
121.73724557,30.07013897,
121.73714560,30.07011494,
121.73704562,30.07009090,
121.73694565,30.07006688,
121.73684568,30.07004285,
121.73674570,30.07001883,
121.73664573,30.06999481,
121.73654575,30.06997078,
121.73645115,30.06993496,
121.73635910,30.06989355,
121.73626705,30.06985214,
121.73617499,30.06981073,
121.73608294,30.06976932,
121.73599089,30.06972791,
121.73589882,30.06968652,
121.73580676,30.06964513,
121.73571470,30.06960373,
121.73562264,30.06956234,
121.73552642,30.06953029,
121.73542605,30.06950757,
121.73532568,30.06948484,
121.73522531,30.06946212,
121.73512494,30.06943939,
121.73502457,30.06941667,
121.73492420,30.06939393,
121.73482383,30.06937120,
121.73472347,30.06934846,
121.73462310,30.06932573,
121.73452333,30.06930138,
121.73442615,30.06926997,
121.73432897,30.06923855,
121.73423179,30.06920714,
121.73413461,30.06917572,
121.73403742,30.06914431,
121.73394022,30.06911295,
121.73384302,30.06908158,
121.73374582,30.06905022,
121.73364862,30.06901885,
121.73355143,30.06898749,
121.73345638,30.06895153,
121.73336137,30.06891550,
121.73326636,30.06887946,
121.73317136,30.06884342,
121.73307635,30.06880739,
121.73298135,30.06877135,
121.73288634,30.06873531,
121.73279134,30.06869928,
121.73269633,30.06866324,
121.73260104,30.06862785,
121.73250268,30.06859935,
121.73240431,30.06857085,
121.73230594,30.06854236,
121.73220758,30.06851386,
121.73210922,30.06848537,
121.73201085,30.06845687,
121.73191249,30.06842838,
121.73181413,30.06839988,
121.73171576,30.06837139,
121.73161740,30.06834290,
121.73151917,30.06831407,
121.73142099,30.06828512,
121.73132280,30.06825618,
121.73122462,30.06822723,
121.73112644,30.06819829,
121.73102823,30.06816940,
121.73093003,30.06814051,
121.73083182,30.06811163,
121.73073362,30.06808275,
121.73063541,30.06805386,
121.73053710,30.06802526,
121.73043874,30.06799678,
121.73034038,30.06796830,
121.73024202,30.06793981,
121.73014366,30.06791133,
121.73004532,30.06788281,
121.72994698,30.06785428,
121.72984864,30.06782576,
121.72975031,30.06779723,
121.72965197,30.06776870,
121.72955477,30.06773756,
121.72945906,30.06770298,
121.72936336,30.06766840,
121.72926765,30.06763382,
121.72917195,30.06759924,
121.72907623,30.06756469,
121.72898051,30.06753014,
121.72888479,30.06749559,
121.72878908,30.06746105,
121.72869282,30.06742769,
121.72859537,30.06739700,
121.72849791,30.06736630,
121.72840046,30.06733560,
121.72830301,30.06730491,
121.72820555,30.06727421,
121.72811042,30.06723857,
121.72801580,30.06720183,
121.72792119,30.06716510,
121.72782657,30.06712836,
121.72773196,30.06709162,
121.72764308,30.06704711,
121.72756482,30.06698822,
121.72748655,30.06692934,
121.72740829,30.06687046,
121.72733002,30.06681157,
121.72725176,30.06675269,
121.72717349,30.06669381,
121.72709828,30.06663210,
121.72702536,30.06656828,
121.72695244,30.06650446,
121.72687952,30.06644064,
121.72680660,30.06637683,
121.72673471,30.06631217,
121.72666624,30.06624476,
121.72659778,30.06617734,
121.72652931,30.06610993,
121.72646084,30.06604251,
121.72639237,30.06597510,
121.72632387,30.06590771,
121.72625538,30.06584032,
121.72618688,30.06577293,
121.72611838,30.06570553,
121.72604845,30.06563935,
121.72597235,30.06557839,
121.72589625,30.06551742,
121.72582015,30.06545646,
121.72574405,30.06539549,
121.72566795,30.06533453,
121.72559180,30.06527362,
121.72551565,30.06521270,
121.72543949,30.06515179,
121.72536334,30.06509088,
121.72528719,30.06502997,
121.72521320,30.06496711,
121.72514002,30.06490352,
121.72506684,30.06483994,
121.72499366,30.06477635,
121.72492048,30.06471276,
121.72484731,30.06464917,
121.72477414,30.06458558,
121.72470097,30.06452199,
121.72462780,30.06445840,
121.72455096,30.06439825,
121.72447195,30.06434014,
121.72439294,30.06428203,
121.72431392,30.06422392,
121.72423491,30.06416581,
121.72415590,30.06410770,
121.72407689,30.06404958,
121.72399789,30.06399146,
121.72391889,30.06393334,
121.72383989,30.06387523,
121.72376332,30.06381496,
121.72369483,30.06374758,
121.72362634,30.06368019,
121.72355785,30.06361281,
121.72348936,30.06354542,
121.72342087,30.06347804,
121.72335236,30.06341068,
121.72328384,30.06334331,
121.72321532,30.06327595,
121.72314680,30.06320859,
121.72307829,30.06314123,
121.72300714,30.06307598,
121.72293462,30.06301185,
121.72286209,30.06294771,
121.72278957,30.06288358,
121.72271704,30.06281945,
121.72264447,30.06275535,
121.72257190,30.06269126,
121.72249933,30.06262716,
121.72242676,30.06256307,
121.72235416,30.06249901,
121.72228112,30.06243531,
121.72220809,30.06237162,
121.72213505,30.06230792,
121.72206202,30.06224423,
121.72198899,30.06218053,
121.72191596,30.06211683,
121.72184295,30.06205312,
121.72176993,30.06198941,
121.72169691,30.06192571,
121.72162414,30.06186178,
121.72155197,30.06179736,
121.72147979,30.06173294,
121.72140762,30.06166852,
121.72133544,30.06160409,
121.72126327,30.06153967,
121.72118944,30.06147668,
121.72111526,30.06141399,
121.72104109,30.06135130,
121.72096691,30.06128861,
121.72089248,30.06122615,
121.72081739,30.06116428,
121.72074230,30.06110241,
121.72066721,30.06104054,
121.72059213,30.06097867,
121.72051704,30.06091680,
121.72044195,30.06085493,
121.72036686,30.06079307,
121.72029177,30.06073120,
121.72021668,30.06066934,
121.72014173,30.06060734,
121.72006798,30.06054429,
121.71999422,30.06048123,
121.71992046,30.06041817,
121.71984671,30.06035512,
121.71977295,30.06029206,
121.71969916,30.06022904,
121.71962537,30.06016602,
121.71955157,30.06010300,
121.71947778,30.06003998,
121.71940409,30.05997686,
121.71933283,30.05991169,
121.71926156,30.05984652,
121.71919030,30.05978136,
121.71911904,30.05971619,
121.71904777,30.05965102,
121.71897651,30.05958585,
121.71890525,30.05952069,
121.71883398,30.05945552,
121.71876272,30.05939035,
